common_name,date,trawl,sample_id,catch_count,length_type,length_cm,weight_kg,sex,fa_sample,comments,recorder,fish_processing_personnel,size_class,species,kingdom,phylum,class,order,family,genus,level
Pasiphaea pacifica,2018-08-10,11,1962,73,Total,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea pacifica,2018-08-10,11,1952,63,Total,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea pacifica,2018-08-10,11,1953,64,Total,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea pacifica,2018-08-10,11,1956,67,Total,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea pacifica,2018-08-10,11,1958,69,Total,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea pacifica,2018-08-10,11,1955,66,Total,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea pacifica,2018-08-04,7,968,174,Total,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea pacifica,2018-08-04,7,967,173,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,730,168,Total,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,731,169,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,732,170,Total,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,749,187,Total,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,750,188,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,751,189,Total,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,752,190,Total,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,753,191,Total,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,754,192,Total,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,755,193,Total,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,756,194,Total,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,757,195,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,758,196,Total,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,759,197,Total,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,760,198,Total,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,761,199,Total,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,519,271,Total,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,520,272,Total,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,523,275,Total,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,524,276,Total,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,525,277,Total,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,526,278,Total,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,89,69,Total,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,90,70,Total,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,91,71,Total,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,92,72,Total,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,97,77,Total,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,488,240,Total,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,489,241,Total,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,490,242,Total,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,491,243,Total,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,492,244,Total,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,493,245,Total,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,494,246,Total,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,495,247,Total,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,496,248,Total,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,93,73,Total,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,94,74,Total,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,95,75,Total,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,96,76,Total,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,501,253,Total,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,98,78,Total,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,99,79,Total,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,100,80,Total,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,101,81,Total,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,102,82,Total,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,103,83,Total,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-01,2,104,84,Total,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,477,229,Total,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,478,230,Total,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,479,231,Total,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,480,232,Total,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,481,233,Total,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,482,234,Total,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,483,235,Total,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,484,236,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,485,237,Total,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,486,238,Total,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,487,239,Total,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,497,249,Total,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,498,250,Total,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,499,251,Total,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,500,252,Total,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,502,254,Total,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,503,255,Total,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,504,256,Total,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,505,257,Total,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,506,258,Total,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,507,259,Total,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,508,260,Total,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,509,261,Total,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,510,262,Total,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,511,263,Total,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,512,264,Total,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,513,265,Total,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,514,266,Total,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,515,267,Total,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,516,268,Total,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,517,269,Total,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,518,270,Total,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,1004,210,Total,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,1005,211,Total,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,521,273,Total,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-02,4,522,274,Total,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-08,9,1616,360,Total,6.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,733,171,Total,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,977,183,Total,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,978,184,Total,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,979,185,Total,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,980,186,Total,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,985,191,Total,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,995,201,Total,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,996,202,Total,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,729,167,Total,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,734,172,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,735,173,Total,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,736,174,Total,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,981,187,Total,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,982,188,Total,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,983,189,Total,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,984,190,Total,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,986,192,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,987,193,Total,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,988,194,Total,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,989,195,Total,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,990,196,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,991,197,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,992,198,Total,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,994,200,Total,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,738,176,Total,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,726,164,Total,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,727,165,Total,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,728,166,Total,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,746,184,Total,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,747,185,Total,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,737,175,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,739,177,Total,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,740,178,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,741,179,Total,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,1002,208,Total,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,1003,209,Total,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,748,186,Total,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,993,199,Total,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,725,163,Total,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,997,203,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,998,204,Total,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,999,205,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,1000,206,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,1001,207,Total,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,745,183,Total,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,7,1006,212,Total,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,742,180,Total,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,744,182,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pasiphaea tarda,2018-08-04,6,743,181,Total,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Pyrosome spp,2018-08-12,14,3130,109,Total,17.2,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Sea Nettle,2018-08-08,9,1257,1,Total,17.5,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Sea Nettle,2018-08-10,10,1646,3,Bell Diameter,28,1.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Sea Nettle,2018-08-10,10,1647,4,Bell Diameter,NA,0.89,NA,NA,Could not measure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Sea Nettle,2018-08-10,11,1902,13,Bell Diameter,17.2,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Siphonophore spp,2018-08-14,16,3279,258,Long Axis,8.2,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Siphonophore spp,2018-08-14,16,3278,257,Long Axis,9,0.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Siphonophore spp,2018-08-12,14,3131,110,Long Axis,NA,0.012,NA,NA,Should ID in lab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Squid B,2018-08-04,7,813,19,Mantle,13,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-01,1,6,6,Total,5.6,NA,NA,NA,Bell diameter measured for jellies - most jellies too damaged for reliable bell diameter measurements,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-01,1,7,7,Total,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-01,1,8,8,Total,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-01,1,9,9,Total,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-01,1,10,10,Total,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-01,1,11,11,Total,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-01,1,12,12,Total,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-01,1,13,13,Total,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-01,1,14,14,Total,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-01,1,15,15,Total,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-01,1,16,16,Total,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-01,1,17,17,Total,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-01,1,18,18,Total,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-01,1,19,19,Total,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-01,1,20,20,Total,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Water Jelly,2018-08-02,3,240,105,Total,6.4,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Clawed Armhook Squid,2018-08-08,9,1636,380,Total,3.6,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Clawed Armhook Squid,2018-08-08,9,1624,368,Total,4.2,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Clawed Armhook Squid,2018-08-08,9,1637,381,Total,3.9,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Clawed Armhook Squid,2018-08-08,9,1628,372,Total,4.6,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Clawed Armhook Squid,2018-08-08,9,1635,379,Total,3.8,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Clawed Armhook Squid,2018-08-08,9,1620,364,Total,4.9,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Clawed Armhook Squid,2018-08-08,9,1621,365,Total,4.1,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Clawed Armhook Squid,2018-08-08,9,1622,366,Total,4.5,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Clawed Armhook Squid,2018-08-08,9,1623,367,Total,4.1,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Clawed Armhook Squid,2018-08-08,9,1638,382,Total,3.3,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
Clawed Armhook Squid,2018-08-10,11,1934,45,Mantle,4.8,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_fish
