Date,Trawl,Sample_ID,Catch_count,Species,Length_type,Length_cm,Weight_kg,Sex,FA_Sample,Comments,Recorder,Fish Processing Personnel,,
18-08-02,4,367,119,Walleye Pollock,Total,36.0,0.404,,,,,,,
18-08-02,4,368,120,Walleye Pollock,Total,37.5,0.410,,,,,,,
18-08-02,4,369,121,Walleye Pollock,Total,39.6,0.548,,,,,,,
18-08-02,4,370,122,Walleye Pollock,Total,30.9,0.276,,,,,,,
18-08-02,4,371,123,Walleye Pollock,Total,40.6,0.552,,,,,,,
18-08-02,4,372,124,Walleye Pollock,Total,38.5,0.540,,,,,,,
18-08-02,4,373,125,Eulachon,Fork,18.5,0.048,,,,,,,
18-08-02,4,374,126,Eulachon,Fork,16.2,0.028,,,,,,,
18-08-02,4,375,127,Eulachon,Fork,16.7,0.030,,,,,,,
18-08-02,4,376,128,Eulachon,Fork,16.5,0.032,,,,,,,
18-08-02,4,377,129,Eulachon,Fork,16.1,0.028,,,,,,,
18-08-02,4,378,130,Eulachon,Fork,10.9,0.006,,,,,,,
18-08-02,4,379,131,Eulachon,Fork,16.5,0.034,,,,,,,
18-08-02,4,380,132,Eulachon,Fork,15.8,0.028,,,,,,,
18-08-02,4,381,133,Eulachon,Fork,17.5,0.040,,,,,,,
18-08-02,4,382,134,Eulachon,Fork,14.9,0.020,,,,,,,
18-08-02,4,383,135,Eulachon,Fork,16.4,0.030,,,,,,,
18-08-02,4,384,136,Eulachon,Fork,10.9,0.006,,,,,,,
18-08-02,4,385,137,Eulachon,Fork,17.8,0.044,,,,,,,
18-08-02,4,386,138,Eulachon,Fork,19.4,0.048,,,,,,,
18-08-02,4,387,139,Eulachon,Fork,16.5,0.032,,,,,,,
18-08-02,4,388,140,Eulachon,Fork,18.2,0.038,,,,,,,
18-08-02,4,389,141,Eulachon,Fork,17.5,0.038,,,,,,,
18-08-02,4,390,142,Eulachon,Fork,16.5,0.030,,,,,,,
18-08-02,4,391,143,Eulachon,Fork,16.9,0.032,,,,,,,
18-08-02,4,392,144,Eulachon,Fork,16.0,0.026,,,,,,,
18-08-02,4,393,145,Eulachon,Fork,14.9,0.018,,,,,,,
18-08-02,4,394,146,Eulachon,Fork,18.0,0.040,,,,,,,
18-08-02,4,395,147,Eulachon,Fork,15.9,0.026,,,,,,,
18-08-02,4,396,148,Eulachon,Fork,15.9,0.028,,,,,,,
18-08-02,4,397,149,Eulachon,Fork,16.6,0.032,,,,,,,
18-08-02,4,398,150,Eulachon,Fork,16.8,0.034,,,,,,,
18-08-02,4,399,151,Eulachon,Fork,15.6,0.028,,,,,,,
18-08-02,4,400,152,Eulachon,Fork,16.1,0.030,,,,,,,
18-08-02,4,401,153,Eulachon,Fork,15.9,0.024,,,,,,,
18-08-02,4,402,154,Eulachon,Fork,11.3,0.006,,,,,,,
18-08-02,4,403,155,Eulachon,Fork,15.8,0.026,,,,,,,
18-08-02,4,404,156,Eulachon,Fork,17.7,0.036,,,,,,,
18-08-02,4,405,157,Eulachon,Fork,18.4,0.042,,,,,,,
18-08-02,4,406,158,Eulachon,Fork,15.9,0.024,,,,,,,
18-08-02,4,407,159,Eulachon,Fork,15.5,0.026,,,,,,,
18-08-02,4,408,160,Eulachon,Fork,11.8,0.008,,,,,,,
18-08-02,4,409,161,Eulachon,Fork,16.1,0.030,,,,,,,
18-08-02,4,410,162,Eulachon,Fork,15.9,0.026,,,,,,,
18-08-02,4,411,163,Eulachon,Fork,14.3,0.016,,,,,,,
18-08-02,4,412,164,Eulachon,Fork,16.0,0.022,,,,,,,
18-08-02,4,413,165,Eulachon,Fork,18.5,0.034,,,,,,,
18-08-02,4,414,166,Eulachon,Fork,16.1,0.028,,,,,,,
18-08-02,4,415,167,Eulachon,Fork,16.6,0.032,,,,,,,
18-08-02,4,416,168,Eulachon,Fork,15.5,0.022,,,,,,,
18-08-02,4,417,169,Eulachon,Fork,19.3,0.038,,,,,,,
18-08-02,4,418,170,Eulachon,Fork,17.7,0.040,,,,,,,
18-08-02,4,419,171,Eulachon,Fork,15.0,0.022,,,,,,,
18-08-02,4,420,172,Eulachon,Fork,18.4,0.034,,,,,,,
18-08-02,4,421,173,Eulachon,Fork,16.4,0.030,,,,,,,
18-08-02,4,422,174,Eulachon,Fork,18.0,0.042,,,,,,,
18-08-02,4,423,175,Eulachon,Fork,17.4,0.036,,,,,,,
18-08-02,4,424,176,Eulachon,Fork,17.0,0.034,,,,,,,
18-08-02,4,425,177,Eulachon,Fork,10.7,0.006,,,,,,,
18-08-02,4,426,178,Eulachon,Fork,16.0,0.026,,,,,,,
18-08-02,4,427,179,Eulachon,Fork,19.0,0.044,,,,,,,
18-08-02,4,428,180,Eulachon,Fork,18.0,0.032,,,,,,,
18-08-02,4,429,181,Eulachon,Fork,15.6,0.026,,,,,,,
18-08-02,4,430,182,Eulachon,Fork,17.7,0.042,,,,,,,
18-08-02,4,431,183,Eulachon,Fork,17.5,0.040,,,,,,,
18-08-02,4,432,184,Eulachon,Fork,13.4,0.014,,,,,,,
18-08-02,4,433,185,Eulachon,Fork,13.8,0.016,,,,,,,
18-08-02,4,434,186,Eulachon,Fork,17.0,0.034,,,,,,,
18-08-02,4,435,187,Eulachon,Fork,16.0,0.028,,,,,,,
18-08-02,4,436,188,Eulachon,Fork,16.6,0.028,,,,,,,
18-08-02,4,437,189,Eulachon,Fork,16.2,0.026,,,,,,,
18-08-02,4,438,190,Eulachon,Fork,17.6,0.032,,,,,,,
18-08-02,4,439,191,Eulachon,Fork,17.0,0.030,,,,,,,
18-08-02,4,440,192,Eulachon,Fork,17.7,0.032,,,,,,,
18-08-02,4,441,193,Eulachon,Fork,18.2,0.030,,,,,,,
18-08-02,4,442,194,Eulachon,Fork,16.0,0.022,,,,,,,
18-08-02,4,443,195,Eulachon,Fork,14.5,0.016,,,,,,,
18-08-02,4,444,196,Eulachon,Fork,14.2,0.016,,,,,,,
18-08-02,4,445,197,Eulachon,Fork,15.9,0.030,,,,,,,
18-08-02,4,446,198,Eulachon,Fork,16.5,0.030,,,,,,,
18-08-02,4,447,199,Eulachon,Fork,17.6,0.036,,,,,,,
18-08-02,4,448,200,Eulachon,Fork,16.5,0.026,,,,,,,
18-08-02,4,449,201,Eulachon,Fork,17.4,0.032,,,,,,,
18-08-02,4,450,202,Eulachon,Fork,16.8,0.028,,,,,,,
18-08-02,4,451,203,Eulachon,Fork,11.6,0.008,,,,,,,
18-08-02,4,452,204,Eulachon,Fork,20.9,0.070,,,,,,,
18-08-02,4,453,205,Eulachon,Fork,17.6,0.034,,,,,,,
18-08-02,4,454,206,Eulachon,Fork,17.3,0.036,,,,,,,
18-08-02,4,455,207,Eulachon,Fork,17.2,0.034,,,,,,,
18-08-02,4,456,208,Eulachon,Fork,18.3,0.048,,,,,,,
18-08-02,4,457,209,Eulachon,Fork,17.4,0.038,,,,,,,
18-08-02,4,458,210,Eulachon,Fork,17.0,0.034,,,,,,,
18-08-02,4,459,211,Eulachon,Fork,19.2,0.052,,,,,,,
18-08-02,4,460,212,Eulachon,Fork,18.0,0.042,,,,,,,
18-08-02,4,461,213,Eulachon,Fork,17.7,0.038,,,,,,,
18-08-02,4,462,214,Eulachon,Fork,18.5,0.046,,,,,,,
18-08-02,4,463,215,Eulachon,Fork,15.0,0.022,,,,,,,
18-08-02,4,464,216,Eulachon,Fork,13.3,0.014,,,,,,,
18-08-02,4,465,217,Eulachon,Fork,14.5,0.020,,,,,,,
18-08-02,4,466,218,Eulachon,Fork,17.9,0.028,,,,,,,
18-08-02,4,467,219,Eulachon,Fork,14.5,0.018,,,,,,,
18-08-02,4,468,220,Eulachon,Fork,17.2,0.038,,,,,,,
18-08-02,4,469,221,Eulachon,Fork,16.8,0.032,,,,,,,
18-08-02,4,470,222,Eulachon,Fork,14.2,0.018,,,,,,,
18-08-02,4,471,223,Eulachon,Fork,16.1,0.028,,,,,,,
18-08-02,4,472,224,Eulachon,Fork,18.0,0.044,,,,,,,
18-08-02,4,473,225,Eulachon,Fork,19.6,0.054,,,,,,,
18-08-02,4,474,226,Lion's Mane Jelly,Total,24.3,0.616,,,,,,,
18-08-02,4,475,227,Lion's Mane Jelly,Total,33.0,1.456,,,,,,,
18-08-02,4,476,228,Lion's Mane Jelly,Total,23.8,0.602,,,,,,,
18-08-02,4,477,229,Shrimp C,Total,3.5,,,,,,,,
18-08-02,4,478,230,Shrimp C,Total,2.2,,,,,,,,
18-08-02,4,479,231,Shrimp C,Total,2.5,,,,,,,,
18-08-02,4,480,232,Shrimp C,Total,2.7,,,,,,,,
18-08-02,4,481,233,Shrimp C,Total,2.9,,,,,,,,
18-08-02,4,482,234,Shrimp C,Total,2.4,,,,,,,,
18-08-02,4,483,235,Shrimp C,Total,2.3,,,,,,,,
18-08-02,4,484,236,Shrimp C,Total,2,,,,,,,,
18-08-02,4,485,237,Shrimp C,Total,2.5,,,,,,,,
18-08-02,4,486,238,Shrimp C,Total,3.2,,,,,,,,
18-08-02,4,487,239,Shrimp C,Total,2.8,,,,,,,,
18-08-02,4,488,240,Shrimp C,Total,3.2,,,,,,,,
18-08-02,4,489,241,Shrimp C,Total,3.5,,,,,,,,
18-08-02,4,490,242,Shrimp C,Total,2.8,,,,,,,,
18-08-02,4,491,243,Shrimp C,Total,3.4,,,,,,,,
18-08-02,4,492,244,Shrimp C,Total,2.7,,,,,,,,
18-08-02,4,493,245,Shrimp C,Total,2.9,,,,,,,,
18-08-02,4,494,246,Shrimp C,Total,2.7,,,,,,,,
18-08-02,4,495,247,Shrimp C,Total,3.5,,,,,,,,
18-08-02,4,496,248,Shrimp C,Total,3.3,,,,,,,,
18-08-02,4,497,249,Shrimp C,Total,3.4,,,,,,,,
18-08-02,4,498,250,Shrimp C,Total,3.4,,,,,,,,
18-08-02,4,499,251,Shrimp C,Total,3.4,,,,,,,,
18-08-02,4,500,252,Shrimp C,Total,2.8,,,,,,,,
18-08-02,4,501,253,Shrimp C,Total,2.6,,,,,,,,
18-08-02,4,502,254,Shrimp C,Total,3.3,,,,,,,,
18-08-02,4,503,255,Shrimp C,Total,3.3,,,,,,,,
18-08-02,4,504,256,Shrimp C,Total,3.1,,,,,,,,
18-08-02,4,505,257,Shrimp C,Total,3.5,,,,,,,,
18-08-02,4,506,258,Shrimp C,Total,3.7,,,,,,,,
18-08-02,4,507,259,Shrimp C,Total,3.5,,,,,,,,
18-08-02,4,508,260,Shrimp C,Total,3,,,,,,,,
18-08-02,4,509,261,Shrimp C,Total,3.2,,,,,,,,
18-08-02,4,510,262,Shrimp C,Total,4,,,,,,,,
18-08-02,4,511,263,Shrimp C,Total,3.3,,,,,,,,
18-08-02,4,512,264,Shrimp C,Total,2.7,,,,,,,,
18-08-02,4,513,265,Shrimp C,Total,2.7,,,,,,,,
18-08-02,4,514,266,Shrimp C,Total,2.4,,,,,,,,
18-08-02,4,515,267,Shrimp C,Total,3,,,,,,,,
18-08-02,4,516,268,Shrimp C,Total,3.4,,,,,,,,
18-08-02,4,517,269,Shrimp C,Total,3.6,,,,,,,,
18-08-02,4,518,270,Shrimp C,Total,3,,,,,,,,
18-08-02,4,519,271,Shrimp C,Total,2.8,,,,,,,,
18-08-02,4,520,272,Shrimp C,Total,2.9,,,,,,,,
18-08-02,4,521,273,Shrimp C,Total,3.2,,,,,,,,
18-08-02,4,522,274,Shrimp C,Total,3.2,,,,,,,,
18-08-02,4,523,275,Shrimp C,Total,3.5,,,,,,,,
18-08-02,4,524,276,Shrimp C,Total,3,,,,,,,,
18-08-02,4,525,277,Shrimp C,Total,3,,,,,,,,
18-08-02,4,526,278,Shrimp C,Total,3.3,,,,,,,,
18-08-03,5,527,1,Yellowtail Rockfish,Total,44.9,1.246,F,,,,,,
18-08-03,5,528,2,Pacific Herring,Fork,14.4,NA,,,"Damaged, couldn't get weight (check with Wade)",,,,
18-08-03,5,529,3,Pacific Herring,Fork,13.1,0.020,,,,,,,
18-08-03,5,530,4,Pacific Herring,Fork,7.6,,,,,,,,
18-08-03,5,531,5,Eulachon,Fork,15.8,0.030,,,,,,,
18-08-03,5,532,6,Eulachon,Fork,15.4,0.022,,,,,,,
18-08-03,5,533,7,Euphausiid spp,Total,2.2,,,,carapace length measured,,,,
18-08-03,5,534,8,Euphausiid spp,Total,2.4,,,,potentially Thysanoessa sp for counts 8-36,,,,
18-08-03,5,535,9,Euphausiid spp,Total,2.3,,,,,,,,
18-08-03,5,536,10,Euphausiid spp,Total,2.3,,,,,,,,
18-08-03,5,537,11,Euphausiid spp,Total,2.4,,,,,,,,
18-08-03,5,538,12,Euphausiid spp,Total,2.2,,,,,,,,
18-08-03,5,539,13,Euphausiid spp,Total,1.7,,,,,,,,
18-08-03,5,540,14,Euphausiid spp,Total,2.5,,,,,,,,
18-08-03,5,541,15,Euphausiid spp,Total,2.4,,,,,,,,
18-08-03,5,542,16,Euphausiid spp,Total,2.2,,,,,,,,
18-08-03,5,543,17,Euphausiid spp,Total,1.9,,,,,,,,
18-08-03,5,544,18,Euphausiid spp,Total,2.4,,,,,,,,
18-08-03,5,545,19,Euphausiid spp,Total,2.6,,,,,,,,
18-08-03,5,546,20,Euphausiid spp,Total,2.3,,,,,,,,
18-08-03,5,547,21,Euphausiid spp,Total,1.8,,,,,,,,
18-08-03,5,548,22,Euphausiid spp,Total,2.1,,,,,,,,
18-08-03,5,549,23,Euphausiid spp,Total,2.4,,,,,,,,
18-08-03,5,550,24,Euphausiid spp,Total,1.7,,,,,,,,
18-08-03,5,551,25,Euphausiid spp,Total,1.9,,,,,,,,
18-08-03,5,552,26,Euphausiid spp,Total,2.2,,,,,,,,
18-08-03,5,553,27,Euphausiid spp,Total,2,,,,,,,,
18-08-03,5,554,28,Euphausiid spp,Total,2.4,,,,,,,,
18-08-03,5,555,29,Euphausiid spp,Total,1.8,,,,,,,,
18-08-03,5,556,30,Euphausiid spp,Total,2,,,,,,,,
18-08-03,5,557,31,Euphausiid spp,Total,2,,,,,,,,
18-08-03,5,558,32,Euphausiid spp,Total,2.2,,,,,,,,
18-08-03,5,559,33,Euphausiid spp,Total,2.2,,,,,,,,
18-08-03,5,560,34,Euphausiid spp,Total,1.9,,,,,,,,
18-08-03,5,561,35,Euphausiid spp,Total,2.2,,,,,,,,
18-08-03,5,562,36,Euphausiid spp,Total,2.8,,,,,,,,
18-08-04,6,563,1,Spiny Dogfish,Total,32.2,0.114,M,,,,,,
18-08-04,6,564,2,Spiny Dogfish,Total,32,0.108,F,,,,,,
18-08-04,6,565,3,Spiny Dogfish,Total,55.2,0.570,F,,,,,,
18-08-04,6,566,4,Spiny Dogfish,Total,45.3,0.324,M,,,,,,
18-08-04,6,567,5,Spiny Dogfish,Total,33.3,0.124,F,,,,,,
18-08-04,6,568,6,Spiny Dogfish,Total,64,0.886,M,,,,,,
18-08-04,6,569,7,Spiny Dogfish,Total,29.9,0.090,M,,,,,,
18-08-04,6,570,8,Spiny Dogfish,Total,39.7,0.206,F,,,,,,
18-08-04,6,571,9,Spiny Dogfish,Total,45.2,0.336,F,,,,,,
18-08-04,6,572,10,Spiny Dogfish,Total,34.9,0.152,F,,,,,,
18-08-04,6,573,11,Spiny Dogfish,Total,53.7,0.530,M,,,,,,
18-08-04,6,574,12,Spiny Dogfish,Total,30.7,0.100,M,,,,,,
18-08-04,6,575,13,Spiny Dogfish,Total,36.2,0.172,F,,,,,,
18-08-04,6,576,14,Spiny Dogfish,Total,43.2,0.322,M,,,,,,
18-08-04,6,577,15,Spiny Dogfish,Total,33.2,0.130,F,,,,,,
18-08-04,6,578,16,Spiny Dogfish,Total,32.8,0.138,M,,,,,,
18-08-04,6,579,17,Spiny Dogfish,Total,34.5,0.136,F,,,,,,
18-08-04,6,580,18,Spiny Dogfish,Total,29.5,0.106,F,,,,,,
18-08-04,6,581,19,Spiny Dogfish,Total,32.5,0.132,F,,,,,,
18-08-04,6,582,20,Spiny Dogfish,Total,39.9,0.220,F,,,,,,
18-08-04,6,583,21,Spiny Dogfish,Total,41.5,0.256,F,,,,,,
18-08-04,6,584,22,Spiny Dogfish,Total,36.1,0.168,F,,,,,,
18-08-04,6,585,23,Spiny Dogfish,Total,32,0.116,F,,,,,,
18-08-04,6,586,24,Spiny Dogfish,Total,29.5,0.074,M,,,,,,
18-08-04,6,587,25,Spiny Dogfish,Total,29.7,0.092,M,,,,,,
18-08-04,6,588,26,Spiny Dogfish,Total,32.6,0.124,F,,,,,,
18-08-04,6,589,27,Spiny Dogfish,Total,29,0.074,M,,,,,,
18-08-04,6,590,28,Spiny Dogfish,Total,29.1,0.086,F,,,,,,
18-08-04,6,591,29,Spiny Dogfish,Total,44.5,0.340,M,,,,,,
18-08-04,6,592,30,Spiny Dogfish,Total,29.5,0.094,F,,,,,,
18-08-04,6,593,31,Spiny Dogfish,Total,49.5,0.438,F,,,,,,
18-08-04,6,594,32,Spiny Dogfish,Total,44.2,0.248,F,,,,,,
18-08-04,6,595,33,Spiny Dogfish,Total,33.4,0.132,M,,,,,,
18-08-04,6,596,34,Spiny Dogfish,Total,34,0.146,F,,,,,,
18-08-04,6,597,35,Spiny Dogfish,Total,39.6,0.192,F,,,,,,
18-08-04,6,598,36,Spiny Dogfish,Total,28.1,0.082,M,,,,,,
18-08-04,6,599,37,Spiny Dogfish,Total,30.6,0.106,M,,,,,,
18-08-04,6,600,38,Spiny Dogfish,Total,46.9,0.368,M,,,,,,
18-08-04,6,601,39,Spiny Dogfish,Total,30.5,0.092,F,,,,,,
18-08-04,6,602,40,Spiny Dogfish,Total,31.5,0.118,M,,,,,,
18-08-04,6,603,41,Spiny Dogfish,Total,39.5,0.220,F,,,,,,
18-08-04,6,604,42,Spiny Dogfish,Total,27.4,0.072,M,,,,,,
18-08-04,6,605,43,Spiny Dogfish,Total,29.7,0.082,M,,,,,,
18-08-04,6,606,44,Spiny Dogfish,Total,29.3,0.090,F,,,,,,
18-08-04,6,607,45,Spiny Dogfish,Total,32.2,0.108,F,,,,,,
18-08-04,6,608,46,Spiny Dogfish,Total,50.2,0.440,M,,,,,,
18-08-04,6,609,47,Spiny Dogfish,Total,29,0.088,M,,,,,,
18-08-04,6,610,48,Spiny Dogfish,Total,29.2,0.092,M,,,,,,
18-08-04,6,611,49,Spiny Dogfish,Total,37.6,0.184,M,,,,,,
18-08-04,6,612,50,Spiny Dogfish,Total,38.4,0.212,F,,,,,,
18-08-04,6,613,51,Spiny Dogfish,Total,27.5,0.078,M,,,,,,
18-08-04,6,614,52,Spiny Dogfish,Total,42.1,0.236,M,,,,,,
18-08-04,6,615,53,Spiny Dogfish,Total,32.3,0.124,M,,,,,,
18-08-04,6,616,54,Spiny Dogfish,Total,35.6,0.144,M,,,,,,
18-08-04,6,617,55,Spiny Dogfish,Total,37.2,0.178,F,,,,,,
18-08-04,6,618,56,Spiny Dogfish,Total,27.8,0.072,M,,,,,,
18-08-04,6,619,57,Spiny Dogfish,Total,29.1,0.086,M,,,,,,
18-08-04,6,620,58,Spiny Dogfish,Total,34.9,0.142,F,,,,,,
18-08-04,6,621,59,Spiny Dogfish,Total,39.2,0.214,M,,,,,,
18-08-04,6,622,60,Spiny Dogfish,Total,28.2,0.088,M,,,,,,
18-08-04,6,623,61,Spiny Dogfish,Total,31.2,0.094,F,,,,,,
18-08-04,6,624,62,Spiny Dogfish,Total,29.6,0.092,M,,,,,,
18-08-04,6,625,63,Pacific Hake,Total,79.2,3.256,,,,,,,
18-08-04,6,626,64,Pacific Hake,Total,68,1.642,,,,,,,
18-08-04,6,627,65,Pacific Hake,Total,64.7,1.442,,,,,,,
18-08-04,6,628,66,Pacific Hake,Total,77.9,2.482,,,,,,,
18-08-04,6,629,67,Pacific Hake,Total,70.8,1.740,,,,,,,
18-08-04,6,630,68,Pacific Hake,Total,67.5,1.536,,,,,,,
18-08-04,6,631,69,Pacific Hake,Total,66.6,1.606,,,,,,,
18-08-04,6,632,70,Walleye Pollock,Total,54.3,1.340,,,,,,,
18-08-04,6,633,71,Walleye Pollock,Total,38.1,0.430,,,,,,,
18-08-04,6,634,72,Walleye Pollock,Total,44.4,0.568,,,,,,,
18-08-04,6,635,73,Walleye Pollock,Total,42.1,0.566,,,,,,,
18-08-04,6,636,74,Walleye Pollock,Total,44.7,0.632,,,,,,,
18-08-04,6,637,75,Walleye Pollock,Total,31.1,0.264,,,,,,,
18-08-04,6,638,76,Walleye Pollock,Total,41.8,0.556,,,,,,,
18-08-04,6,639,77,Walleye Pollock,Total,37.5,0.450,,,,,,,
18-08-04,6,640,78,Walleye Pollock,Total,38,0.442,,,,,,,
18-08-04,6,641,79,Walleye Pollock,Total,47.5,0.692,,,,,,,
18-08-04,6,642,80,Walleye Pollock,Total,42.3,0.572,,,,,,,
18-08-04,6,643,81,Walleye Pollock,Total,40.4,0.618,,,,,,,
18-08-04,6,644,82,Walleye Pollock,Total,41.7,0.660,,,,,,,
18-08-04,6,645,83,Pacific Herring,Fork,12.9,0.016,,,**check with Wade for herring total or fork length,,,,
18-08-04,6,646,84,Pacific Herring,Fork,11.8,0.012,,,**check with Wade for herring total or fork length,,,,
18-08-04,6,647,85,Pacific Herring,Fork,11.1,0.008,,,**check with Wade for herring total or fork length,,,,
18-08-04,6,648,86,Eulachon,Fork,23.6,0.090,,,,,,,
18-08-04,6,649,87,Eulachon,Fork,17.1,0.030,,,,,,,
18-08-04,6,650,88,Eulachon,Fork,16.6,0.028,,,,,,,
18-08-04,6,651,89,Eulachon,Fork,14.9,0.020,,,,,,,
18-08-04,6,652,90,Eulachon,Fork,16,0.024,,,,,,,
18-08-04,6,653,91,Eulachon,Fork,8.4,0.002,,,,,,,
18-08-04,6,654,92,Eulachon,Fork,8.4,0.002,,,,,,,
18-08-04,6,655,93,Eulachon,Fork,8.8,0.004,,,,,,,
18-08-04,6,656,94,Eulachon,Fork,11.5,0.008,,,,,,,
18-08-04,6,657,95,Eulachon,Fork,12.1,0.010,,,,,,,
18-08-04,6,658,96,Eulachon,Fork,14.2,0.018,,,,,,,
18-08-04,6,659,97,Eulachon,Fork,14.9,0.020,,,,,,,
18-08-04,6,660,98,Eulachon,Fork,8.5,0.002,,,,,,,
18-08-04,6,661,99,Eulachon,Fork,8.2,0.002,,,,,,,
18-08-04,6,662,100,Eulachon,Fork,14.4,0.016,,,,,,,
18-08-04,6,663,101,Eulachon,Fork,13,0.010,,,,,,,
18-08-04,6,664,102,Eulachon,Fork,13.8,0.014,,,,,,,
18-08-04,6,665,103,Eulachon,Fork,13,0.012,,,,,,,
18-08-04,6,666,104,Eulachon,Fork,13,0.012,,,,,,,
18-08-04,6,667,105,Eulachon,Fork,13.7,0.014,,,,,,,
18-08-04,6,668,106,Eulachon,Fork,13.3,0.024,,,,,,,
18-08-04,6,669,107,Eulachon,Fork,13.2,0.014,,,,,,,
18-08-04,6,670,108,Eulachon,Fork,7.6,0.002,,,,,,,
18-08-04,6,671,109,Eulachon,Fork,7.7,0.002,,,,,,,
18-08-04,6,672,110,Eulachon,Fork,13,0.014,,,,,,,
18-08-04,6,673,111,Eulachon,Fork,8.2,0.002,,,,,,,
18-08-04,6,674,112,Eulachon,Fork,13.8,0.014,,,,,,,
18-08-04,6,675,113,Eulachon,Fork,11.5,0.008,,,,,,,
18-08-04,6,676,114,Eulachon,Fork,16,0.024,,,,,,,
18-08-04,6,677,115,Eulachon,Fork,9.3,0.004,,,,,,,
18-08-04,6,678,116,Eulachon,Fork,14.2,0.016,,,,,,,
18-08-04,6,679,117,Eulachon,Fork,12.8,0.012,,,,,,,
18-08-04,6,680,118,Eulachon,Fork,7.9,0.002,,,,,,,
18-08-04,6,681,119,Eulachon,Fork,9.6,0.004,,,,,,,
18-08-04,6,682,120,Eulachon,Fork,13,0.012,,,,,,,
18-08-04,6,683,121,Eulachon,Fork,8.7,0.002,,,,,,,
18-08-04,6,684,122,Eulachon,Fork,8.6,0.002,,,,,,,
18-08-04,6,685,123,Eulachon,Fork,13.2,0.014,,,,,,,
18-08-04,6,686,124,Eulachon,Fork,8.5,0.002,,,,,,,
18-08-04,6,687,125,Eulachon,Fork,8.8,0.002,,,,,,,
18-08-04,6,688,126,Eulachon,Fork,11,0.008,,,,,,,
18-08-04,6,689,127,Eulachon,Fork,14.9,0.020,,,,,,,
18-08-04,6,690,128,Eulachon,Fork,12.8,0.012,,,,,,,
18-08-04,6,691,129,Eulachon,Fork,13.5,0.014,,,,,,,
18-08-04,6,692,130,Eulachon,Fork,6.6,0.002,,,,,,,
18-08-04,6,693,131,Eulachon,Fork,13.1,0.014,,,,,,,
18-08-04,6,694,132,Eulachon,Fork,14.3,0.018,,,,,,,
18-08-04,6,695,133,Eulachon,Fork,8.3,0.002,,,,,,,
18-08-04,6,696,134,Eulachon,Fork,8.3,0.002,,,,,,,
18-08-04,6,697,135,Eulachon,Fork,7.8,0.002,,,,,,,
18-08-04,6,698,136,Eulachon,Fork,13.3,0.012,,,,,,,
18-08-04,6,699,137,Eulachon,Fork,10.7,0.008,,,,,,,
18-08-04,6,700,138,Eulachon,Fork,12.1,0.010,,,,,,,
18-08-04,6,701,139,Eulachon,Fork,15.7,0.024,,,,,,,
18-08-04,6,702,140,Eulachon,Fork,8.7,0.002,,,,,,,
18-08-04,6,703,141,Eulachon,Fork,14,0.016,,,,,,,
18-08-04,6,704,142,Eulachon,Fork,16,0.024,,,,,,,
18-08-04,6,705,143,Eulachon,Fork,12.5,0.010,,,,,,,
18-08-04,6,706,144,Eulachon,Fork,9.4,0.004,,,,,,,
18-08-04,6,707,145,Eulachon,Fork,8.5,0.002,,,,,,,
18-08-04,6,708,146,Eulachon,Fork,12.6,0.010,,,,,,,
18-08-04,6,709,147,Eulachon,Fork,13,0.012,,,,,,,
18-08-04,6,710,148,Eulachon,Fork,12.8,0.012,,,,,,,
18-08-04,6,711,149,Eulachon,Fork,14.1,0.016,,,,,,,
18-08-04,6,712,150,Eulachon,Fork,7.2,0.002,,,,,,,
18-08-04,6,713,151,Eulachon,Fork,8.5,0.002,,,,,,,
18-08-04,6,714,152,Eulachon,Fork,8.5,0.002,,,,,,,
18-08-04,6,715,153,Eulachon,Fork,9,0.002,,,,,,,
18-08-04,6,716,154,Eulachon,Fork,9.2,0.004,,,,,,,
18-08-04,6,717,155,Eulachon,Fork,9.8,0.004,,,,,,,
18-08-04,6,718,156,Eulachon,Fork,9.1,0.002,,,,,,,
18-08-04,6,719,157,Eulachon,Fork,6.8,0.001,,,,,,,
18-08-04,6,720,158,Eulachon,Fork,7.9,0.002,,,,,,,
18-08-04,6,721,159,Eulachon,Fork,10.2,0.006,,,,,,,
18-08-04,6,722,160,Eulachon,Fork,8.7,0.004,,,,,,,
18-08-04,6,723,161,Eulachon,Fork,8.2,0.002,,,,,,,
18-08-04,6,724,162,Eulachon,Fork,7.2,0.002,,,,,,,
18-08-04,6,725,163,Shrimp C,Total,2.1,,,,,,,,
18-08-04,6,726,164,Shrimp C,Total,1.9,,,,,,,,
18-08-04,6,727,165,Shrimp C,Total,2.4,,,,,,,,
18-08-04,6,728,166,Shrimp C,Total,2.4,,,,,,,,
18-08-04,6,729,167,Shrimp C,Total,1.7,,,,,,,,
18-08-04,6,730,168,Shrimp C,Total,2.3,,,,,,,,
18-08-04,6,731,169,Shrimp C,Total,2,,,,,,,,
18-08-04,6,732,170,Shrimp C,Total,2.1,,,,,,,,
18-08-04,6,733,171,Shrimp C,Total,2.4,,,,,,,,
18-08-04,6,734,172,Shrimp C,Total,2,,,,,,,,
18-08-04,6,735,173,Shrimp C,Total,2.1,,,,,,,,
18-08-04,6,736,174,Shrimp C,Total,2.4,,,,,,,,
18-08-04,6,737,175,Shrimp C,Total,2,,,,,,,,
18-08-04,6,738,176,Shrimp C,Total,2.5,,,,,,,,
18-08-04,6,739,177,Shrimp C,Total,2.4,,,,,,,,
