#Query ID	#Subject	#Subject accession	#Subject Taxonomy ID	#Identity percentage	#Coverage	#evalue	#bitscore	#Source	#Taxonomy
ASV12	Oncorhynchus kisutch voucher NEFC_F16-295 mitochondrion, complete genome.	MF621751	8019	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV12	Oncorhynchus kisutch voucher NEFC_F16-322 mitochondrion, complete genome.	MF621749	8019	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV12	Oncorhynchus kisutch mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118083	LC091627	8019	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV12	Oncorhynchus kisutch mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151183	LC091626	8019	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV12	Oncorhynchus kisutch mitochondrion, complete genome	NC_009263	8019	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV12	Oncorhynchus keta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:224700	LC069501	8018	98.824	100	8.84e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus keta
ASV12	Oncorhynchus keta mitochondrion, complete genome	NC_017838	8018	98.824	100	8.84e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus keta
ASV12	Oncorhynchus nerka isolate FB1 mitochondrion, complete genome	MG993162	8023	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV13	Oncorhynchus nerka mitochondrial gene for 12S rRNA, partial sequence	LC340053	8023	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV13	Oncorhynchus nerka isolate FB1 mitochondrion, complete genome	MG993162	8023	99.412	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV13	Oncorhynchus nerka isolate FB7 mitochondrion, complete genome	MH003641	8023	99.412	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV13	Oncorhynchus nerka isolate FB2 mitochondrion, complete genome	MH003639	8023	99.412	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV13	Oncorhynchus nerka mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:043713	LC091630	8023	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV13	Oncorhynchus keta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:042256	LC091629	8018	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus keta
ASV13	Oncorhynchus keta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:224700	LC069501	8018	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus keta
ASV13	Oncorhynchus keta mitochondrion, complete genome	NC_017838	8018	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus keta
ASV13	Oncorhynchus nerka mitochondrion, complete genome	NC_008615	8023	99.412	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV13	Oncorhynchus mykiss albino mutant 12S ribosomal RNA, complete sequence; tRNA-Val, complete sequence and 16S ribosomal RNA, complete sequence, mitochondrial genes for mitochondrial products	AF125509	8022	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus mykiss
ASV14	Sebastes baramenuke FAKU:81605 mitochondrial gene for 12S rRNA, partial sequence	LC552555	214491	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes baramenuke
ASV14	Sebastes alutus NSMT:P:90612 mitochondrial gene for 12S rRNA, partial sequence	LC519384	72055	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV14	Sebastes joyneri CBM:ZF:20130 mitochondrial gene for 12S rRNA, partial sequence	LC519381	160817	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes joyneri
ASV14	Sebastes cheni CBM:ZF:18290 mitochondrial gene for 12S rRNA, partial sequence	LC519380	1738870	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes cheni
ASV14	Sebastes cheni CBM:ZF:18289 mitochondrial gene for 12S rRNA, partial sequence	LC519379	1738870	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes cheni
ASV14	Sebastes alutus FAKU:201587 mitochondrial gene for 12S rRNA, partial sequence	LC506683	72055	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV14	Sebastes cheni CBM:ZF:19677 mitochondrial gene for 12S rRNA, partial sequence	LC492348	1738870	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes cheni
ASV14	Sebastes pachycephalus CBM:ZF:19757 mitochondrial gene for 12S rRNA, partial sequence	LC492344	201706	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes pachycephalus
ASV14	Sebastes alutus voucher University of Washington UW157691.2 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803056	72055	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV14	Sebastes alutus voucher University of Washington UW157686.2 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803050	72055	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV15	Sus scrofa breed Andaman Desi pig mitochondrion, complete genome	MK248682	9823	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Suidae / Sus / Sus scrofa
ASV15	Sus scrofa breed Nicobari pig mitochondrion, complete genome	MK248681	9823	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Suidae / Sus / Sus scrofa
ASV15	Sus scrofa mitochondrial gene for 12S rRNA, partial sequence, bio_material: CBM(Chiba Museum) DNA No. 2015-173	LC104812	9823	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Suidae / Sus / Sus scrofa
ASV15	Sus scrofa haplotype D mitochondrion, complete genome	KT279760	9823	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Suidae / Sus / Sus scrofa
ASV15	Sus scrofa isolate Y1 mitochondrion, complete genome	KT372134	9823	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Suidae / Sus / Sus scrofa
ASV15	Sus scrofa domesticus isolate FRT116 12S ribosomal RNA gene, partial sequence; mitochondrial	KM224340	9825	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Suidae / Sus / Sus scrofa domesticus
ASV15	Sus scrofa domesticus isolate FRT115 12S ribosomal RNA gene, partial sequence; mitochondrial	KM224339	9825	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Suidae / Sus / Sus scrofa domesticus
ASV15	Sus scrofa haplotype Ss-35 12S ribosomal RNA gene, complete sequence; mitochondrial	KM520143	9823	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Suidae / Sus / Sus scrofa
ASV15	Sus scrofa domesticus breed Mangalica mitochondrion, complete genome	KJ746666	9825	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Suidae / Sus / Sus scrofa domesticus
ASV15	Sus scrofa isolate DM1122 mitochondrion, complete genome	MT483613	9823	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Suidae / Sus / Sus scrofa
ASV16	Oncorhynchus tshawytscha mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151426	LC091628	74940	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus tshawytscha
ASV16	Oncorhynchus tshawytscha voucher Ot001 12S ribosomal RNA gene, partial sequence; mitochondrial	HQ167665	74940	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus tshawytscha
ASV16	Oncorhynchus tshawytscha mitochondrion, complete genome	NC_002980	74940	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus tshawytscha
ASV16	Oncorhynchus nerka isolate FB1 mitochondrion, complete genome	MG993162	8023	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV16	Oncorhynchus nerka isolate FB7 mitochondrion, complete genome	MH003641	8023	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV16	Oncorhynchus nerka isolate FB2 mitochondrion, complete genome	MH003639	8023	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV16	Oncorhynchus nerka mitochondrion, complete genome	NC_008615	8023	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV16	Oncorhynchus clarkii henshawi mitochondrion, complete genome	AY886762	72053	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus clarkii henshawi
ASV16	Oncorhynchus kisutch isolate FB4 mitochondrion, complete genome	MH003640	8019	97.647	100	5.32e-75	292	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV16	Oncorhynchus clarkii lewisi isolate FWI1 12S ribosomal RNA gene, complete sequence; mitochondrial	MG924482	490388	97.647	100	5.32e-75	292	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus clarkii lewisi
ASV17	Bos taurus isolate NDHN11 mitochondrion, complete genome	MN714195	9913	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Bovidae / Bos / Bos taurus
ASV17	Bos taurus isolate NDHN9 mitochondrion, complete genome	MN714194	9913	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Bovidae / Bos / Bos taurus
ASV17	Bos taurus isolate NDHN4 mitochondrion, complete genome	MN714193	9913	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Bovidae / Bos / Bos taurus
ASV17	Bos taurus isolate ND30 mitochondrion, complete genome	MN714190	9913	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Bovidae / Bos / Bos taurus
ASV17	Bos taurus isolate ND7 mitochondrion, complete genome	MN714184	9913	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Bovidae / Bos / Bos taurus
ASV17	Bos taurus isolate LLHN38 mitochondrion, complete genome	MN714183	9913	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Bovidae / Bos / Bos taurus
ASV17	Bos taurus isolate LLHN37 mitochondrion, complete genome	MN714182	9913	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Bovidae / Bos / Bos taurus
ASV17	Bos taurus isolate LLHN25 mitochondrion, complete genome	MN714177	9913	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Bovidae / Bos / Bos taurus
ASV17	Bos taurus breed Uruguayan native cattle mitochondrion, complete genome	MN510465	9913	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Bovidae / Bos / Bos taurus
ASV17	Bos taurus isolate CDY472 mitochondrion, complete genome	MN200938	9913	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Bovidae / Bos / Bos taurus
ASV18	Megaptera novaeangliae mitochondrial DNA, complete genome	AP006467	9773	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Balaenopteridae / Megaptera / Megaptera novaeangliae
ASV18	Megaptera novaeangliae mitochondrion, complete genome	MF409246	9773	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Balaenopteridae / Megaptera / Megaptera novaeangliae
ASV18	Megaptera novaeangliae 12S ribosomal RNA gene, partial sequence; and tRNA-Val gene, complete sequence; mitochondrial	AY012141	9773	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Balaenopteridae / Megaptera / Megaptera novaeangliae
ASV18	Balaenoptera physalus mitochondrion, complete genome	MF409243	9770	96.429	99	1.49e-70	278	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Balaenopteridae / Balaenoptera / Balaenoptera physalus
ASV18	Balaenoptera physalus mitochondrial gene for 12S rRNA, partial sequence, bio_material: CBM(Chiba Museum) DNA No. 2016-140	LC146379	9770	96.429	99	1.49e-70	278	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Balaenopteridae / Balaenoptera / Balaenoptera physalus
ASV18	Balaenoptera physalus isolate 94608 mitochondrion, complete genome	KC572860	9770	96.429	99	1.49e-70	278	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Balaenopteridae / Balaenoptera / Balaenoptera physalus
ASV18	Balaenoptera physalus isolate 91315 mitochondrion, complete genome	KC572849	9770	96.429	99	1.49e-70	278	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Balaenopteridae / Balaenoptera / Balaenoptera physalus
ASV18	Balaenoptera physalus isolate 91311 mitochondrion, complete genome	KC572846	9770	96.429	99	1.49e-70	278	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Balaenopteridae / Balaenoptera / Balaenoptera physalus
ASV18	Balaenoptera physalus isolate 88586 mitochondrion, complete genome	KC572829	9770	96.429	99	1.49e-70	278	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Balaenopteridae / Balaenoptera / Balaenoptera physalus
ASV18	Balaenoptera physalus isolate 88580 mitochondrion, complete genome	KC572827	9770	96.429	99	1.49e-70	278	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Balaenopteridae / Balaenoptera / Balaenoptera physalus
ASV19	Canis lupus familiaris isolate CAN004 mitochondrion, partial genome	MN181405	9615	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Carnivora / Canidae / Canis / Canis lupus familiaris
ASV19	Canis lupus familiaris isolate CAN002 mitochondrion, partial genome	MN181404	9615	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Carnivora / Canidae / Canis / Canis lupus familiaris
ASV19	Canis lupus familiaris isolate L3666_XJ mitochondrion, partial genome	MN699631	9615	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Carnivora / Canidae / Canis / Canis lupus familiaris
ASV19	Canis lupus familiaris isolate L3663_XJ mitochondrion, partial genome	MN699628	9615	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Carnivora / Canidae / Canis / Canis lupus familiaris
ASV19	Canis lupus familiaris isolate L3661_YGZ mitochondrion, partial genome	MN699626	9615	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Carnivora / Canidae / Canis / Canis lupus familiaris
ASV19	Canis lupus familiaris isolate L3659_YGZ mitochondrion, partial genome	MN699624	9615	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Carnivora / Canidae / Canis / Canis lupus familiaris
ASV19	Canis lupus familiaris isolate L3616_QHC mitochondrion, partial genome	MN699621	9615	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Carnivora / Canidae / Canis / Canis lupus familiaris
ASV19	Canis lupus familiaris isolate L3615_QHC mitochondrion, partial genome	MN699620	9615	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Carnivora / Canidae / Canis / Canis lupus familiaris
ASV19	Canis lupus familiaris isolate L3614_QHC mitochondrion, partial genome	MN699619	9615	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Carnivora / Canidae / Canis / Canis lupus familiaris
ASV19	Canis lupus familiaris isolate L3612_QHC mitochondrion, partial genome	MN699618	9615	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Mammalia / Carnivora / Canidae / Canis / Canis lupus familiaris
ASV20	Oncorhynchus gorbuscha mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:040102	LC091621	8017	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus gorbuscha
ASV20	Oncorhynchus gorbuscha mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151072	LC091620	8017	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus gorbuscha
ASV20	Oncorhynchus gorbuscha mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:223890	LC069500	8017	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus gorbuscha
ASV20	Oncorhynchus gorbuscha mitochondrion, complete genome	EF455489	8017	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus gorbuscha
ASV20	Oncorhynchus nerka isolate FB1 mitochondrion, complete genome	MG993162	8023	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV20	Oncorhynchus nerka isolate FB7 mitochondrion, complete genome	MH003641	8023	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV20	Oncorhynchus nerka isolate FB2 mitochondrion, complete genome	MH003639	8023	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV20	Oncorhynchus nerka mitochondrion, complete genome	NC_008615	8023	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV20	Oncorhynchus mykiss isolate CES077 tRNA-Phe gene, partial sequence; 12S ribosomal RNA and tRNA-Val genes, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial	KY798500	8022	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus mykiss
