date,trawl,sample_id,catch_count,species,length_type,length_cm,weight_kg,sex,fa_sample,comments,recorder,fish_processing_personnel,size_class
18-08-02,4,279,31,Walleye Pollock,Total,37,0.372,NA,NA,NA,NA,NA,NA
18-08-02,4,280,32,Walleye Pollock,Total,39.1,0.452,NA,NA,NA,NA,NA,NA
18-08-02,4,281,33,Walleye Pollock,Total,36.5,0.43,NA,NA,NA,NA,NA,NA
18-08-02,4,282,34,Walleye Pollock,Total,30.5,0.236,NA,NA,NA,NA,NA,NA
18-08-02,4,283,35,Walleye Pollock,Total,34.8,0.374,NA,NA,NA,NA,NA,NA
18-08-02,4,284,36,Walleye Pollock,Total,31.9,0.272,NA,NA,NA,NA,NA,NA
18-08-02,4,285,37,Walleye Pollock,Total,46.8,0.938,NA,NA,NA,NA,NA,NA
18-08-02,4,286,38,Walleye Pollock,Total,36.7,0.354,NA,NA,NA,NA,NA,NA
18-08-02,4,287,39,Walleye Pollock,Total,34.6,0.346,NA,NA,NA,NA,NA,NA
18-08-02,4,288,40,Walleye Pollock,Total,34.3,0.352,NA,NA,NA,NA,NA,NA
18-08-02,4,289,41,Walleye Pollock,Total,38.7,0.47,NA,NA,NA,NA,NA,NA
18-08-02,4,290,42,Walleye Pollock,Total,34.1,0.346,NA,NA,NA,NA,NA,NA
18-08-02,4,291,43,Walleye Pollock,Total,38.7,0.424,NA,NA,NA,NA,NA,NA
18-08-02,4,292,44,Walleye Pollock,Total,41.9,0.61,NA,NA,NA,NA,NA,NA
18-08-02,4,293,45,Walleye Pollock,Total,32.9,0.26,NA,NA,NA,NA,NA,NA
18-08-02,4,294,46,Walleye Pollock,Total,33.2,0.348,NA,NA,NA,NA,NA,NA
18-08-02,4,295,47,Walleye Pollock,Total,32.5,0.284,NA,NA,NA,NA,NA,NA
18-08-02,4,296,48,Walleye Pollock,Total,40.2,0.548,NA,NA,NA,NA,NA,NA
18-08-02,4,297,49,Walleye Pollock,Total,37.4,0.422,NA,NA,NA,NA,NA,NA
18-08-02,4,298,50,Walleye Pollock,Total,38.2,0.492,NA,NA,NA,NA,NA,NA
18-08-02,4,299,51,Walleye Pollock,Total,37.2,0.454,NA,NA,NA,NA,NA,NA
18-08-02,4,300,52,Walleye Pollock,Total,42.9,0.602,NA,NA,NA,NA,NA,NA
18-08-02,4,301,53,Walleye Pollock,Total,44.8,0.712,NA,NA,NA,NA,NA,NA
18-08-02,4,302,54,Walleye Pollock,Total,36.9,0.374,NA,NA,NA,NA,NA,NA
18-08-02,4,303,55,Walleye Pollock,Total,48.2,0.76,NA,NA,NA,NA,NA,NA
18-08-02,4,304,56,Walleye Pollock,Total,39.5,0.508,NA,NA,NA,NA,NA,NA
18-08-02,4,305,57,Walleye Pollock,Total,41.6,0.584,NA,NA,NA,NA,NA,NA
18-08-02,4,306,58,Walleye Pollock,Total,37.2,0.446,NA,NA,NA,NA,NA,NA
18-08-02,4,307,59,Walleye Pollock,Total,35.2,0.382,NA,NA,NA,NA,NA,NA
18-08-02,4,308,60,Walleye Pollock,Total,37.2,0.428,NA,NA,NA,NA,NA,NA
18-08-02,4,309,61,Walleye Pollock,Total,46.3,0.804,NA,NA,NA,NA,NA,NA
18-08-02,4,310,62,Walleye Pollock,Total,39.6,0.484,NA,NA,NA,NA,NA,NA
18-08-02,4,311,63,Walleye Pollock,Total,37.6,0.506,NA,NA,NA,NA,NA,NA
18-08-02,4,312,64,Walleye Pollock,Total,37.7,0.46,NA,NA,NA,NA,NA,NA
18-08-02,4,313,65,Walleye Pollock,Total,48.2,1.088,NA,NA,NA,NA,NA,NA
18-08-02,4,314,66,Walleye Pollock,Total,35.3,0.35,NA,NA,NA,NA,NA,NA
18-08-02,4,315,67,Walleye Pollock,Total,34.1,0.386,NA,NA,NA,NA,NA,NA
18-08-02,4,316,68,Walleye Pollock,Total,36.6,0.48,NA,NA,NA,NA,NA,NA
18-08-02,4,317,69,Walleye Pollock,Total,33.3,0.332,NA,NA,NA,NA,NA,NA
18-08-02,4,318,70,Walleye Pollock,Total,36.1,0.41,NA,NA,NA,NA,NA,NA
18-08-02,4,319,71,Walleye Pollock,Total,41.5,0.562,NA,NA,NA,NA,NA,NA
18-08-02,4,320,72,Walleye Pollock,Total,35.5,0.388,NA,NA,NA,NA,NA,NA
18-08-02,4,321,73,Walleye Pollock,Total,39.1,0.464,NA,NA,NA,NA,NA,NA
18-08-02,4,322,74,Walleye Pollock,Total,27.7,0.186,NA,NA,NA,NA,NA,NA
18-08-02,4,323,75,Walleye Pollock,Total,33,0.336,NA,NA,NA,NA,NA,NA
18-08-02,4,324,76,Walleye Pollock,Total,33,0.28,NA,NA,NA,NA,NA,NA
18-08-02,4,325,77,Walleye Pollock,Total,39.7,0.556,NA,NA,NA,NA,NA,NA
18-08-02,4,326,78,Walleye Pollock,Total,44.1,0.588,NA,NA,NA,NA,NA,NA
18-08-02,4,327,79,Walleye Pollock,Total,37,0.34,NA,NA,NA,NA,NA,NA
18-08-02,4,328,80,Walleye Pollock,Total,45.5,0.716,NA,NA,NA,NA,NA,NA
18-08-02,4,329,81,Walleye Pollock,Total,35,0.4,NA,NA,NA,NA,NA,NA
18-08-02,4,330,82,Walleye Pollock,Total,33.5,0.322,NA,NA,NA,NA,NA,NA
18-08-02,4,331,83,Walleye Pollock,Total,32.3,0.278,NA,NA,NA,NA,NA,NA
18-08-02,4,332,84,Walleye Pollock,Total,30.2,0.23,NA,NA,NA,NA,NA,NA
18-08-02,4,333,85,Walleye Pollock,Total,38.8,0.488,NA,NA,NA,NA,NA,NA
18-08-02,4,334,86,Walleye Pollock,Total,34.6,0.348,NA,NA,NA,NA,NA,NA
18-08-02,4,335,87,Walleye Pollock,Total,33,0.302,NA,NA,NA,NA,NA,NA
18-08-02,4,336,88,Walleye Pollock,Total,37.4,0.412,NA,NA,NA,NA,NA,NA
18-08-02,4,337,89,Walleye Pollock,Total,35,0.4,NA,NA,NA,NA,NA,NA
18-08-02,4,338,90,Walleye Pollock,Total,35.6,0.408,NA,NA,NA,NA,NA,NA
18-08-02,4,339,91,Walleye Pollock,Total,32.3,0.276,NA,NA,NA,NA,NA,NA
18-08-02,4,340,92,Walleye Pollock,Total,41.6,0.652,NA,NA,NA,NA,NA,NA
18-08-02,4,341,93,Walleye Pollock,Total,38.4,0.408,NA,NA,NA,NA,NA,NA
18-08-02,4,342,94,Walleye Pollock,Total,44.2,0.852,NA,NA,NA,NA,NA,NA
18-08-02,4,343,95,Walleye Pollock,Total,36.3,0.386,NA,NA,NA,NA,NA,NA
18-08-02,4,344,96,Walleye Pollock,Total,40,0.554,NA,NA,NA,NA,NA,NA
18-08-02,4,345,97,Walleye Pollock,Total,35.2,0.396,NA,NA,NA,NA,NA,NA
18-08-02,4,346,98,Walleye Pollock,Total,32.4,0.296,NA,NA,NA,NA,NA,NA
18-08-02,4,347,99,Walleye Pollock,Total,38.6,0.412,NA,NA,NA,NA,NA,NA
18-08-02,4,348,100,Walleye Pollock,Total,41.5,0.67,NA,NA,NA,NA,NA,NA
18-08-02,4,349,101,Walleye Pollock,Total,30.5,0.248,NA,NA,NA,NA,NA,NA
18-08-02,4,350,102,Walleye Pollock,Total,37.3,0.482,NA,NA,NA,NA,NA,NA
18-08-02,4,351,103,Walleye Pollock,Total,35.5,0.448,NA,NA,NA,NA,NA,NA
18-08-02,4,352,104,Walleye Pollock,Total,30.5,0.224,NA,NA,NA,NA,NA,NA
18-08-02,4,353,105,Walleye Pollock,Total,31.9,0.236,NA,NA,NA,NA,NA,NA
18-08-02,4,354,106,Walleye Pollock,Total,32.7,0.316,NA,NA,NA,NA,NA,NA
18-08-02,4,355,107,Walleye Pollock,Total,46.9,0.878,NA,NA,NA,NA,NA,NA
18-08-02,4,356,108,Walleye Pollock,Total,33.4,0.322,NA,NA,NA,NA,NA,NA
18-08-02,4,357,109,Walleye Pollock,Total,40.4,0.52,NA,NA,NA,NA,NA,NA
18-08-02,4,358,110,Walleye Pollock,Total,37.7,0.444,NA,NA,NA,NA,NA,NA
18-08-02,4,359,111,Walleye Pollock,Total,39.8,0.572,NA,NA,NA,NA,NA,NA
18-08-02,4,360,112,Walleye Pollock,Total,33,0.308,NA,NA,NA,NA,NA,NA
18-08-02,4,361,113,Walleye Pollock,Total,40.6,0.652,NA,NA,NA,NA,NA,NA
18-08-02,4,362,114,Walleye Pollock,Total,56.5,1.486,NA,NA,NA,NA,NA,NA
18-08-02,4,363,115,Walleye Pollock,Total,51.3,1.16,NA,NA,NA,NA,NA,NA
18-08-02,4,364,116,Walleye Pollock,Total,43.1,0.656,NA,NA,NA,NA,NA,NA
18-08-02,4,365,117,Walleye Pollock,Total,40.9,0.688,NA,NA,NA,NA,NA,NA
18-08-02,4,366,118,Walleye Pollock,Total,39.7,0.554,NA,NA,NA,NA,NA,NA
18-08-02,4,367,119,Walleye Pollock,Total,36,0.404,NA,NA,NA,NA,NA,NA
18-08-02,4,368,120,Walleye Pollock,Total,37.5,0.41,NA,NA,NA,NA,NA,NA
18-08-02,4,369,121,Walleye Pollock,Total,39.6,0.548,NA,NA,NA,NA,NA,NA
18-08-02,4,370,122,Walleye Pollock,Total,30.9,0.276,NA,NA,NA,NA,NA,NA
18-08-02,4,371,123,Walleye Pollock,Total,40.6,0.552,NA,NA,NA,NA,NA,NA
18-08-02,4,372,124,Walleye Pollock,Total,38.5,0.54,NA,NA,NA,NA,NA,NA
18-08-02,4,373,125,Eulachon,Fork,18.5,0.048,NA,NA,NA,NA,NA,NA
18-08-02,4,374,126,Eulachon,Fork,16.2,0.028,NA,NA,NA,NA,NA,NA
18-08-02,4,375,127,Eulachon,Fork,16.7,0.03,NA,NA,NA,NA,NA,NA
18-08-02,4,376,128,Eulachon,Fork,16.5,0.032,NA,NA,NA,NA,NA,NA
18-08-02,4,377,129,Eulachon,Fork,16.1,0.028,NA,NA,NA,NA,NA,NA
18-08-02,4,378,130,Eulachon,Fork,10.9,0.006,NA,NA,NA,NA,NA,NA
18-08-02,4,379,131,Eulachon,Fork,16.5,0.034,NA,NA,NA,NA,NA,NA
18-08-02,4,380,132,Eulachon,Fork,15.8,0.028,NA,NA,NA,NA,NA,NA
18-08-02,4,381,133,Eulachon,Fork,17.5,0.04,NA,NA,NA,NA,NA,NA
18-08-02,4,382,134,Eulachon,Fork,14.9,0.02,NA,NA,NA,NA,NA,NA
18-08-02,4,383,135,Eulachon,Fork,16.4,0.03,NA,NA,NA,NA,NA,NA
18-08-02,4,384,136,Eulachon,Fork,10.9,0.006,NA,NA,NA,NA,NA,NA
18-08-02,4,385,137,Eulachon,Fork,17.8,0.044,NA,NA,NA,NA,NA,NA
18-08-02,4,386,138,Eulachon,Fork,19.4,0.048,NA,NA,NA,NA,NA,NA
18-08-02,4,387,139,Eulachon,Fork,16.5,0.032,NA,NA,NA,NA,NA,NA
18-08-02,4,388,140,Eulachon,Fork,18.2,0.038,NA,NA,NA,NA,NA,NA
18-08-02,4,389,141,Eulachon,Fork,17.5,0.038,NA,NA,NA,NA,NA,NA
18-08-02,4,390,142,Eulachon,Fork,16.5,0.03,NA,NA,NA,NA,NA,NA
18-08-02,4,391,143,Eulachon,Fork,16.9,0.032,NA,NA,NA,NA,NA,NA
18-08-02,4,392,144,Eulachon,Fork,16,0.026,NA,NA,NA,NA,NA,NA
18-08-02,4,393,145,Eulachon,Fork,14.9,0.018,NA,NA,NA,NA,NA,NA
18-08-02,4,394,146,Eulachon,Fork,18,0.04,NA,NA,NA,NA,NA,NA
18-08-02,4,395,147,Eulachon,Fork,15.9,0.026,NA,NA,NA,NA,NA,NA
18-08-02,4,396,148,Eulachon,Fork,15.9,0.028,NA,NA,NA,NA,NA,NA
18-08-02,4,397,149,Eulachon,Fork,16.6,0.032,NA,NA,NA,NA,NA,NA
18-08-02,4,398,150,Eulachon,Fork,16.8,0.034,NA,NA,NA,NA,NA,NA
18-08-02,4,399,151,Eulachon,Fork,15.6,0.028,NA,NA,NA,NA,NA,NA
18-08-02,4,400,152,Eulachon,Fork,16.1,0.03,NA,NA,NA,NA,NA,NA
18-08-02,4,401,153,Eulachon,Fork,15.9,0.024,NA,NA,NA,NA,NA,NA
18-08-02,4,402,154,Eulachon,Fork,11.3,0.006,NA,NA,NA,NA,NA,NA
18-08-02,4,403,155,Eulachon,Fork,15.8,0.026,NA,NA,NA,NA,NA,NA
18-08-02,4,404,156,Eulachon,Fork,17.7,0.036,NA,NA,NA,NA,NA,NA
18-08-02,4,405,157,Eulachon,Fork,18.4,0.042,NA,NA,NA,NA,NA,NA
18-08-02,4,406,158,Eulachon,Fork,15.9,0.024,NA,NA,NA,NA,NA,NA
18-08-02,4,407,159,Eulachon,Fork,15.5,0.026,NA,NA,NA,NA,NA,NA
18-08-02,4,408,160,Eulachon,Fork,11.8,0.008,NA,NA,NA,NA,NA,NA
18-08-02,4,409,161,Eulachon,Fork,16.1,0.03,NA,NA,NA,NA,NA,NA
18-08-02,4,410,162,Eulachon,Fork,15.9,0.026,NA,NA,NA,NA,NA,NA
18-08-02,4,411,163,Eulachon,Fork,14.3,0.016,NA,NA,NA,NA,NA,NA
18-08-02,4,412,164,Eulachon,Fork,16,0.022,NA,NA,NA,NA,NA,NA
18-08-02,4,413,165,Eulachon,Fork,18.5,0.034,NA,NA,NA,NA,NA,NA
18-08-02,4,414,166,Eulachon,Fork,16.1,0.028,NA,NA,NA,NA,NA,NA
18-08-02,4,415,167,Eulachon,Fork,16.6,0.032,NA,NA,NA,NA,NA,NA
18-08-02,4,416,168,Eulachon,Fork,15.5,0.022,NA,NA,NA,NA,NA,NA
18-08-02,4,417,169,Eulachon,Fork,19.3,0.038,NA,NA,NA,NA,NA,NA
18-08-02,4,418,170,Eulachon,Fork,17.7,0.04,NA,NA,NA,NA,NA,NA
18-08-02,4,419,171,Eulachon,Fork,15,0.022,NA,NA,NA,NA,NA,NA
18-08-02,4,420,172,Eulachon,Fork,18.4,0.034,NA,NA,NA,NA,NA,NA
18-08-02,4,421,173,Eulachon,Fork,16.4,0.03,NA,NA,NA,NA,NA,NA
18-08-02,4,422,174,Eulachon,Fork,18,0.042,NA,NA,NA,NA,NA,NA
18-08-02,4,423,175,Eulachon,Fork,17.4,0.036,NA,NA,NA,NA,NA,NA
18-08-02,4,424,176,Eulachon,Fork,17,0.034,NA,NA,NA,NA,NA,NA
18-08-02,4,425,177,Eulachon,Fork,10.7,0.006,NA,NA,NA,NA,NA,NA
18-08-02,4,426,178,Eulachon,Fork,16,0.026,NA,NA,NA,NA,NA,NA
18-08-02,4,427,179,Eulachon,Fork,19,0.044,NA,NA,NA,NA,NA,NA
18-08-02,4,428,180,Eulachon,Fork,18,0.032,NA,NA,NA,NA,NA,NA
18-08-02,4,429,181,Eulachon,Fork,15.6,0.026,NA,NA,NA,NA,NA,NA
18-08-02,4,430,182,Eulachon,Fork,17.7,0.042,NA,NA,NA,NA,NA,NA
18-08-02,4,431,183,Eulachon,Fork,17.5,0.04,NA,NA,NA,NA,NA,NA
18-08-02,4,432,184,Eulachon,Fork,13.4,0.014,NA,NA,NA,NA,NA,NA
18-08-02,4,433,185,Eulachon,Fork,13.8,0.016,NA,NA,NA,NA,NA,NA
18-08-02,4,434,186,Eulachon,Fork,17,0.034,NA,NA,NA,NA,NA,NA
18-08-02,4,435,187,Eulachon,Fork,16,0.028,NA,NA,NA,NA,NA,NA
18-08-02,4,436,188,Eulachon,Fork,16.6,0.028,NA,NA,NA,NA,NA,NA
18-08-02,4,437,189,Eulachon,Fork,16.2,0.026,NA,NA,NA,NA,NA,NA
18-08-02,4,438,190,Eulachon,Fork,17.6,0.032,NA,NA,NA,NA,NA,NA
18-08-02,4,439,191,Eulachon,Fork,17,0.03,NA,NA,NA,NA,NA,NA
18-08-02,4,440,192,Eulachon,Fork,17.7,0.032,NA,NA,NA,NA,NA,NA
18-08-02,4,441,193,Eulachon,Fork,18.2,0.03,NA,NA,NA,NA,NA,NA
18-08-02,4,442,194,Eulachon,Fork,16,0.022,NA,NA,NA,NA,NA,NA
18-08-02,4,443,195,Eulachon,Fork,14.5,0.016,NA,NA,NA,NA,NA,NA
18-08-02,4,444,196,Eulachon,Fork,14.2,0.016,NA,NA,NA,NA,NA,NA
18-08-02,4,445,197,Eulachon,Fork,15.9,0.03,NA,NA,NA,NA,NA,NA
18-08-02,4,446,198,Eulachon,Fork,16.5,0.03,NA,NA,NA,NA,NA,NA
18-08-02,4,447,199,Eulachon,Fork,17.6,0.036,NA,NA,NA,NA,NA,NA
18-08-02,4,448,200,Eulachon,Fork,16.5,0.026,NA,NA,NA,NA,NA,NA
18-08-02,4,449,201,Eulachon,Fork,17.4,0.032,NA,NA,NA,NA,NA,NA
18-08-02,4,450,202,Eulachon,Fork,16.8,0.028,NA,NA,NA,NA,NA,NA
18-08-02,4,451,203,Eulachon,Fork,11.6,0.008,NA,NA,NA,NA,NA,NA
18-08-02,4,452,204,Eulachon,Fork,20.9,0.07,NA,NA,NA,NA,NA,NA
18-08-02,4,453,205,Eulachon,Fork,17.6,0.034,NA,NA,NA,NA,NA,NA
18-08-02,4,454,206,Eulachon,Fork,17.3,0.036,NA,NA,NA,NA,NA,NA
18-08-02,4,455,207,Eulachon,Fork,17.2,0.034,NA,NA,NA,NA,NA,NA
18-08-02,4,456,208,Eulachon,Fork,18.3,0.048,NA,NA,NA,NA,NA,NA
18-08-02,4,457,209,Eulachon,Fork,17.4,0.038,NA,NA,NA,NA,NA,NA
18-08-02,4,458,210,Eulachon,Fork,17,0.034,NA,NA,NA,NA,NA,NA
18-08-02,4,459,211,Eulachon,Fork,19.2,0.052,NA,NA,NA,NA,NA,NA
18-08-02,4,460,212,Eulachon,Fork,18,0.042,NA,NA,NA,NA,NA,NA
18-08-02,4,461,213,Eulachon,Fork,17.7,0.038,NA,NA,NA,NA,NA,NA
18-08-02,4,462,214,Eulachon,Fork,18.5,0.046,NA,NA,NA,NA,NA,NA
18-08-02,4,463,215,Eulachon,Fork,15,0.022,NA,NA,NA,NA,NA,NA
18-08-02,4,464,216,Eulachon,Fork,13.3,0.014,NA,NA,NA,NA,NA,NA
18-08-02,4,465,217,Eulachon,Fork,14.5,0.02,NA,NA,NA,NA,NA,NA
18-08-02,4,466,218,Eulachon,Fork,17.9,0.028,NA,NA,NA,NA,NA,NA
18-08-02,4,467,219,Eulachon,Fork,14.5,0.018,NA,NA,NA,NA,NA,NA
18-08-02,4,468,220,Eulachon,Fork,17.2,0.038,NA,NA,NA,NA,NA,NA
18-08-02,4,469,221,Eulachon,Fork,16.8,0.032,NA,NA,NA,NA,NA,NA
18-08-02,4,470,222,Eulachon,Fork,14.2,0.018,NA,NA,NA,NA,NA,NA
18-08-02,4,471,223,Eulachon,Fork,16.1,0.028,NA,NA,NA,NA,NA,NA
18-08-02,4,472,224,Eulachon,Fork,18,0.044,NA,NA,NA,NA,NA,NA
18-08-02,4,473,225,Eulachon,Fork,19.6,0.054,NA,NA,NA,NA,NA,NA
18-08-02,4,474,226,Lion's Mane Jelly,Total,24.3,0.616,NA,NA,NA,NA,NA,NA
18-08-02,4,475,227,Lion's Mane Jelly,Total,33,1.456,NA,NA,NA,NA,NA,NA
18-08-02,4,476,228,Lion's Mane Jelly,Total,23.8,0.602,NA,NA,NA,NA,NA,NA
18-08-02,4,477,229,Pasiphaea tarda,Total,3.5,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,478,230,Pasiphaea tarda,Total,2.2,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,479,231,Pasiphaea tarda,Total,2.5,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,480,232,Pasiphaea tarda,Total,2.7,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,481,233,Pasiphaea tarda,Total,2.9,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,482,234,Pasiphaea tarda,Total,2.4,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,483,235,Pasiphaea tarda,Total,2.3,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,484,236,Pasiphaea tarda,Total,2,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,485,237,Pasiphaea tarda,Total,2.5,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,486,238,Pasiphaea tarda,Total,3.2,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,487,239,Pasiphaea tarda,Total,2.8,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,488,240,Pasiphaea tarda,Total,3.2,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,489,241,Pasiphaea tarda,Total,3.5,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,490,242,Pasiphaea tarda,Total,2.8,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,491,243,Pasiphaea tarda,Total,3.4,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,492,244,Pasiphaea tarda,Total,2.7,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,493,245,Pasiphaea tarda,Total,2.9,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,494,246,Pasiphaea tarda,Total,2.7,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,495,247,Pasiphaea tarda,Total,3.5,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,496,248,Pasiphaea tarda,Total,3.3,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,497,249,Pasiphaea tarda,Total,3.4,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,498,250,Pasiphaea tarda,Total,3.4,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,499,251,Pasiphaea tarda,Total,3.4,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,500,252,Pasiphaea tarda,Total,2.8,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,501,253,Pasiphaea tarda,Total,2.6,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,502,254,Pasiphaea tarda,Total,3.3,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,503,255,Pasiphaea tarda,Total,3.3,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,504,256,Pasiphaea tarda,Total,3.1,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,505,257,Pasiphaea tarda,Total,3.5,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,506,258,Pasiphaea tarda,Total,3.7,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,507,259,Pasiphaea tarda,Total,3.5,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,508,260,Pasiphaea tarda,Total,3,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,509,261,Pasiphaea tarda,Total,3.2,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,510,262,Pasiphaea tarda,Total,4,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,511,263,Pasiphaea tarda,Total,3.3,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,512,264,Pasiphaea tarda,Total,2.7,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,513,265,Pasiphaea tarda,Total,2.7,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,514,266,Pasiphaea tarda,Total,2.4,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,515,267,Pasiphaea tarda,Total,3,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,516,268,Pasiphaea tarda,Total,3.4,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,517,269,Pasiphaea tarda,Total,3.6,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,518,270,Pasiphaea tarda,Total,3,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,519,271,Pasiphaea tarda,Total,2.8,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,520,272,Pasiphaea tarda,Total,2.9,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,521,273,Pasiphaea tarda,Total,3.2,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,522,274,Pasiphaea tarda,Total,3.2,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,523,275,Pasiphaea tarda,Total,3.5,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,524,276,Pasiphaea tarda,Total,3,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,525,277,Pasiphaea tarda,Total,3,NA,NA,NA,NA,NA,NA,NA
18-08-02,4,526,278,Pasiphaea tarda,Total,3.3,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,527,1,Yellowtail Rockfish,Total,44.9,1.246,F,NA,NA,NA,NA,NA
18-08-03,5,528,2,Pacific Herring,Fork,14.4,NA,NA,NA,"Damaged, couldn't get weight (check with Wade)",NA,NA,NA
18-08-03,5,529,3,Pacific Herring,Fork,13.1,0.02,NA,NA,NA,NA,NA,NA
18-08-03,5,530,4,Pacific Herring,Fork,7.6,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,531,5,Eulachon,Fork,15.8,0.03,NA,NA,NA,NA,NA,NA
18-08-03,5,532,6,Eulachon,Fork,15.4,0.022,NA,NA,NA,NA,NA,NA
18-08-03,5,533,7,Euphausiid spp,Total,2.2,NA,NA,NA,carapace length measured,NA,NA,NA
18-08-03,5,534,8,Euphausiid spp,Total,2.4,NA,NA,NA,potentially Thysanoessa sp for counts 8-36,NA,NA,NA
18-08-03,5,535,9,Euphausiid spp,Total,2.3,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,536,10,Euphausiid spp,Total,2.3,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,537,11,Euphausiid spp,Total,2.4,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,538,12,Euphausiid spp,Total,2.2,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,539,13,Euphausiid spp,Total,1.7,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,540,14,Euphausiid spp,Total,2.5,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,541,15,Euphausiid spp,Total,2.4,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,542,16,Euphausiid spp,Total,2.2,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,543,17,Euphausiid spp,Total,1.9,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,544,18,Euphausiid spp,Total,2.4,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,545,19,Euphausiid spp,Total,2.6,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,546,20,Euphausiid spp,Total,2.3,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,547,21,Euphausiid spp,Total,1.8,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,548,22,Euphausiid spp,Total,2.1,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,549,23,Euphausiid spp,Total,2.4,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,550,24,Euphausiid spp,Total,1.7,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,551,25,Euphausiid spp,Total,1.9,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,552,26,Euphausiid spp,Total,2.2,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,553,27,Euphausiid spp,Total,2,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,554,28,Euphausiid spp,Total,2.4,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,555,29,Euphausiid spp,Total,1.8,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,556,30,Euphausiid spp,Total,2,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,557,31,Euphausiid spp,Total,2,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,558,32,Euphausiid spp,Total,2.2,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,559,33,Euphausiid spp,Total,2.2,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,560,34,Euphausiid spp,Total,1.9,NA,NA,NA,NA,NA,NA,NA
18-08-03,5,561,35,Euphausiid spp,Total,2.2,NA,NA,NA,NA,NA,NA,NA
